Observation Date,Temperature,Salinity,Dissolved Oxygen,On/Off,Probability
2000-06-16,20.05,32.455999999999996,5.44,0,0.0433
2000-06-16,20.2,32.428000000000004,5.37,0,0.046
2000-06-16,20.23,32.459,5.64,0,0.0446
2000-06-16,18.13,33.13,5.66,0,0.0212
2000-06-16,20.65,32.374,5.48,0,0.0528
2000-06-16,21.53,32.537,5.49,0,0.0704
2000-06-16,20.69,32.344,5.43,0,0.0539
2000-06-16,21.81,32.499,5.69,0,0.075
2000-06-16,20.48,32.369,5.44,0,0.0501
2000-06-16,21.59,33.156,5.11,0,0.0747
2000-06-16,20.27,32.376,5.49,0,0.0464
2000-06-16,22.32,32.656,5.18,0,0.0949
2000-06-16,14.03,32.443000000000005,5.96,0,0.0049
2000-06-16,22.19,32.402,5.14,0,0.0921
2000-06-16,17.43,32.713,6.38,0,0.015
2000-06-16,22.02,32.625,5.44,0,0.0831
2000-06-16,16.72,32.714,6.38,0,0.0117
2000-06-16,21.8,32.379,5.36,0,0.0787
2000-06-16,21.65,32.509,5.43,0,0.0739
2000-06-16,21.44,33.357,5.25,0,0.0693
2000-06-16,21.13,33.045,5.74,0,0.0586
2000-06-16,20.82,32.626999999999995,5.33,0,0.0568
2000-06-16,20.99,32.622,5.41,0,0.0594
2000-06-17,20.88,32.278,5.36,0,0.0582
2000-06-17,20.75,30.798000000000002,5.57,0,0.0561
2000-06-17,20.69,31.116,5.49,0,0.0552
2000-06-17,20.53,31.513,5.43,0,0.0522
2000-06-17,20.22,32.219,5.52,0,0.0456
2000-06-17,20.08,32.038000000000004,5.48,0,0.0439
2000-06-17,19.77,32.332,5.67,0,0.0381
2000-06-17,19.82,32.45,5.52,0,0.0395
2000-06-17,20.06,32.903,5.27,0,0.044
2000-06-17,19.59,33.696,5.46,0,0.0357
2000-06-19,19.8,33.179,5.86,0,0.0366
2000-06-19,19.42,32.457,5.6,0,0.034
2000-06-19,16.44,32.834,5.89,0,0.0114
2000-06-19,16.09,32.838,6.07,0,0.0098
2000-08-01,23.4,31.778000000000002,5.56,0,0.1293
2000-08-01,26.4,32.163000000000004,4.68,0,0.3288
2000-08-01,26.91,32.364000000000004,4.88,0,0.3614
2000-08-01,25.36,31.899,5.04,0,0.2438
2000-08-01,23.85,32.304,5.09,0,0.1561
2000-08-01,24.0,32.345,4.98,0,0.1655
2000-08-01,21.39,32.756,5.67,0,0.0651
2000-08-01,25.12,31.891,4.86,0,0.2335
2000-08-01,24.75,31.921,5.01,0,0.2067
2000-08-02,24.93,31.831,4.97,0,0.2189
2000-08-02,25.23,31.796,4.83,0,0.2419
2000-08-02,25.76,31.662,4.52,0,0.2887
2000-08-02,27.43,31.627,5.29,0,0.3944
2000-08-02,28.06,31.775,4.82,0,0.4663
2000-08-02,28.22,31.26,4.84,0,0.4832
2000-08-02,27.56,31.305,4.99,0,0.4191
2000-08-02,23.03,33.88,5.63,0,0.1084
2000-08-02,26.82,31.761999999999997,4.98,0,0.3543
2000-08-02,24.99,31.993000000000002,4.92,0,0.2232
2000-08-02,24.11,32.018,4.99,0,0.172
2000-08-02,24.49,31.979,4.81,0,0.1967
2000-08-02,23.88,32.275,4.99,0,0.1597
2000-08-02,24.8,33.82,5.58,0,0.187
2000-08-02,24.45,32.045,5.16,0,0.1857
2000-08-02,24.09,33.95,5.51,0,0.1526
2000-08-02,23.58,33.95,5.62,0,0.1287
2000-08-02,23.61,33.9,5.55,0,0.1313
2000-08-02,23.65,33.87,5.51,0,0.1338
2000-08-03,22.53,33.88,5.55,0,0.0934
2000-08-03,22.58,33.82,5.72,0,0.0928
2000-08-03,26.8,31.601999999999997,4.68,0,0.3645
2000-08-03,22.75,33.92,5.62,0,0.0992
2000-08-03,30.07,32.04,5.22,0,0.6244
2000-08-03,27.65,31.471999999999998,4.89,0,0.4296
2000-08-03,22.64,33.94,5.63,0,0.0956
2000-08-03,27.82,31.436,4.93,0,0.4432
2000-08-03,29.75,29.41,5.39,0,0.6084
2000-08-03,22.49,33.93,5.58,0,0.0917
2000-08-03,29.84,28.48,5.22,0,0.6284
2000-08-03,22.83,33.93,5.51,0,0.1033
2000-08-03,29.29,28.95,5.16,0,0.5809
2000-08-03,29.91,28.9,5.11,0,0.6355
2000-08-03,22.54,33.99,5.69,0,0.0916
2000-08-03,29.03,28.18,5.22,0,0.5611
2000-08-03,23.16,33.98,5.6,0,0.1131
2000-08-03,30.43,28.62,5.59,0,0.6621
2000-08-03,23.98,33.84,5.69,0,0.1445
2000-08-03,24.05,33.84,5.55,0,0.1504
2000-08-03,24.17,33.85,5.59,0,0.1551
2000-08-04,30.56,29.01,5.79,0,0.6629
2000-08-04,24.51,32.7,4.82,0,0.1944
2000-08-04,29.08,27.72,5.53,0,0.5566
2000-08-04,29.08,27.72,5.53,0,0.5566
2000-08-04,30.75,25.75,3.4,0,0.7704
2000-08-04,28.53,28.39,3.77,0,0.5722
2000-08-04,29.78,28.48,4.09,0,0.6642
2000-08-04,29.82,29.54,4.54,0,0.6447
2000-08-04,29.81,30.7,5.19,0,0.6125
2000-08-04,29.41,30.53,4.91,0,0.5901
2000-08-04,29.08,29.4,4.77,0,0.5746
2000-08-05,29.6,30.47,4.85,0,0.609
2000-08-05,26.4,31.886999999999997,4.58,0,0.334
2000-08-05,29.65,28.88,4.88,0,0.6225
2000-08-05,27.88,31.866999999999997,4.59,0,0.4587
2000-08-05,23.48,33.62,5.19,0,0.1334
2000-08-05,30.1,32.69,4.43,0,0.6515
2000-08-05,23.53,33.62,5.17,0,0.1358
2000-08-05,23.77,33.62,5.33,0,0.143
2000-08-05,28.1,32.046,4.44,0,0.4829
2000-08-05,28.23,32.161,4.79,0,0.4798
2000-08-05,23.08,33.8,5.46,0,0.113
2000-08-05,29.87,32.17,4.6,0,0.6298
2000-08-05,28.23,32.161,4.79,0,0.4798
2000-08-05,22.72,33.61,5.62,0,0.099
2000-08-05,29.88,31.83,4.71,0,0.6288
2000-08-05,28.45,32.893,4.34,0,0.512
2000-08-05,22.09,33.29,5.56,0,0.0821
2000-08-05,29.98,31.43,4.77,0,0.6374
2000-08-05,28.6,32.415,4.45,0,0.5243
2000-08-05,29.15,29.92,4.82,0,0.5752
2000-08-05,22.2,33.29,5.61,0,0.0845
2000-08-05,28.6,32.472,4.65,0,0.516
2000-08-05,22.72,33.43,5.74,0,0.0978
2000-08-05,29.02,30.752,4.91,0,0.5548
2000-08-05,28.31,31.526999999999997,4.69,0,0.4952
2000-08-05,22.75,33.72,5.52,0,0.1011
2000-08-05,28.12,31.253,4.44,0,0.4901
2000-08-05,29.52,29.89,5.05,0,0.5985
2000-08-05,22.69,33.49,5.68,0,0.0975
2000-08-05,28.3,31.423000000000002,4.36,0,0.5081
2000-08-05,22.73,33.4,5.65,0,0.0994
2000-08-05,28.1,30.967,4.64,0,0.4824
2000-08-06,27.61,31.184,4.56,0,0.4409
2000-08-06,23.82,33.4,5.53,0,0.1421
2000-08-06,27.89,31.42,4.69,0,0.4588
2000-08-06,24.27,33.43,5.67,0,0.1596
2000-08-06,27.77,31.254,4.59,0,0.4533
2000-08-06,24.79,33.48,5.55,0,0.1887
2000-08-06,28.05,31.08,4.56,0,0.4804
2000-08-06,29.7,27.42,4.88,0,0.6361
2000-08-06,28.0,31.488000000000003,4.67,0,0.4688
2000-08-06,23.97,33.44,5.52,0,0.1488
2000-08-06,28.1,31.445999999999998,4.9,0,0.4689
2000-08-06,29.7,30.57,4.71,0,0.622
2000-08-06,23.07,33.41,5.59,0,0.1117
2000-08-06,28.25,31.438000000000002,4.98,0,0.4791
2000-08-06,30.08,26.74,4.82,0,0.673
2000-08-06,28.39,31.259,4.63,0,0.5066
2000-08-06,23.41,33.48,5.55,0,0.1247
2000-08-06,29.69,26.84,5.05,0,0.6328
2000-08-06,28.8,31.041,4.97,0,0.531
2000-08-06,28.7,31.011999999999997,4.88,0,0.5259
2000-08-06,23.36,33.41,5.48,0,0.1242
2000-08-06,30.51,25.3,4.34,0,0.7291
2000-08-06,23.5,33.25,5.5,0,0.1298
2000-08-06,28.45,25.67,5.14,0,0.5304
2000-08-06,23.11,33.3,5.4,0,0.1164
2000-08-06,22.96,33.37,5.14,0,0.115
2000-08-06,22.92,33.65,5.22,0,0.1115
2000-08-06,22.47,33.43,4.8,0,0.1031
2000-08-06,22.05,33.44,4.81,0,0.09
2000-08-06,22.47,33.43,4.8,0,0.1031
2000-08-07,22.09,33.44,4.84,0,0.0907
2000-08-07,28.25,31.254,4.91,0,0.4831
2000-08-07,28.4,31.076,4.84,0,0.5004
2000-08-07,27.95,31.66800000000001,4.94,0,0.4526
2000-08-07,24.28,32.215,5.15,0,0.1763
2000-08-07,22.22,31.475,5.03,0,0.0967
2000-08-08,26.91,31.866999999999997,4.72,0,0.3704
2000-08-08,24.72,31.666,4.71,0,0.214
2000-08-08,24.89,32.316,5.08,0,0.2113
2000-08-08,25.51,32.298,5.13,0,0.249
2000-08-08,21.25,33.27,4.63,0,0.0714
2000-08-08,23.52,33.44,4.59,0,0.1471
2000-08-08,23.33,33.49,4.57,0,0.1391
2000-08-08,25.84,31.311,4.89,0,0.2846
2000-08-08,23.52,33.44,4.59,0,0.1471
2000-08-08,23.83,33.43,4.63,0,0.1607
2000-08-08,26.87,31.881999999999998,4.4,0,0.3788
2000-08-08,23.64,33.63,4.72,0,0.1492
2000-08-08,27.55,31.934,4.65,0,0.427
2000-08-08,25.86,32.89,5.17,0,0.2684
2000-08-08,25.57,32.7,5.16,0,0.25
2000-08-08,27.39,31.919,4.55,0,0.4171
2000-08-08,27.39,31.999000000000002,4.66,0,0.4124
2000-08-08,24.93,32.43,5.21,0,0.2098
2000-08-09,24.25,32.58,5.18,0,0.1726
2000-08-09,26.51,32.09,5.13,0,0.3223
2000-08-09,26.31,31.993000000000002,4.72,0,0.3215
2000-08-09,26.16,32.07,5.13,0,0.2959
2000-08-09,25.87,31.896,5.26,0,0.2718
2000-08-09,23.27,33.23,5.19,0,0.1262
2000-08-09,24.38,31.281,5.82,0,0.1699
2000-08-09,24.27,33.32,5.14,0,0.1716
2000-08-09,23.87,33.54,5.18,0,0.1507
2000-08-09,24.04,33.38,5.14,0,0.1601
2000-08-09,23.66,32.89,5.15,0,0.1442
2000-08-09,24.25,32.53,5.18,0,0.1728
2000-08-10,23.73,33.1,5.11,0,0.1474
2000-08-10,23.92,32.94,5.07,0,0.1575
2000-08-10,24.2,33.06,5.04,0,0.1713
2000-08-10,24.62,33.01,5.04,0,0.1938
2000-08-10,22.26,33.05,5.11,0,0.0931
2000-08-10,23.08,33.38,5.15,0,0.1192
2000-08-10,28.25,31.86,4.39,0,0.4994
2000-08-10,26.9,31.82,4.6,0,0.3743
2000-08-11,26.1,31.82,4.55,0,0.3122
2000-08-11,26.12,31.8,5.04,0,0.2974
2000-08-11,26.75,30.183000000000003,5.1,0,0.3542
2000-08-11,27.11,32.053000000000004,4.97,0,0.3766
2000-08-11,27.45,31.936999999999998,4.62,0,0.4195
2000-08-11,27.57,31.983,4.7,0,0.4265
2000-08-11,27.77,32.062,4.87,0,0.4368
2000-08-12,28.02,31.72,4.47,0,0.4768
2000-08-12,28.05,31.93,4.4,0,0.4808
2000-08-12,28.0,31.914,4.62,0,0.4678
2000-08-12,27.74,31.980999999999998,5.85,0,0.3973
2000-08-12,27.03,32.105,5.02,0,0.3678
2000-08-12,26.46,32.046,6.38,0,0.2775
2000-08-14,20.42,32.353,5.93,0,0.0457
2000-08-14,29.23,31.515,4.27,0,0.5925
2000-08-14,27.48,31.943,4.6,0,0.4228
2000-08-14,28.55,31.268,4.58,0,0.5227
2000-08-15,28.94,29.298000000000002,4.63,0,0.5685
2000-08-15,28.75,30.029,4.62,0,0.5473
2000-08-15,28.03,32.198,4.64,0,0.4678
2000-08-15,28.07,32.273,4.74,0,0.4669
2000-08-15,28.43,31.985,4.33,0,0.5169
2000-10-05,19.61,31.406999999999996,4.91,1,0.0415
2000-10-05,20.04,31.82,5.22,1,0.0453
2000-10-05,20.25,31.47300000000001,5.51,1,0.047
2000-10-05,20.86,31.616999999999997,5.16,1,0.0606
2000-10-05,20.42,31.055,5.52,1,0.0503
2000-10-05,21.28,31.945999999999998,5.2,1,0.0686
2000-10-05,20.78,31.61,5.36,1,0.0573
2000-10-05,20.61,31.825,5.29,1,0.0543
2000-10-06,20.31,31.511,5.34,0,0.0492
2000-10-06,18.62,31.399,5.54,0,0.0268
2000-10-06,19.49,30.84800000000001,5.15,0,0.039
2000-10-07,19.81,29.471999999999998,5.7,0,0.0415
2000-10-07,19.99,31.63300000000001,5.66,0,0.0419
2000-10-07,20.54,31.549,5.37,0,0.0528
2000-10-07,20.67,31.609,5.6,0,0.0532
2000-10-07,19.88,31.93,5.7,0,0.0398
2000-10-07,20.8,31.555999999999997,5.48,0,0.0567
2000-10-07,19.7,31.81,5.67,0,0.0377
2000-10-07,20.71,31.583000000000002,5.32,0,0.0563
2000-10-07,19.56,31.93,5.53,0,0.0366
2000-10-07,19.18,32.71,5.71,0,0.0306
2000-10-07,21.09,31.809,5.32,0,0.0635
2000-10-07,21.18,31.831,5.19,0,0.0667
2000-10-07,19.49,32.87,5.71,0,0.0339
2000-10-08,20.45,31.669,5.27,0,0.0519
2000-10-08,19.44,32.82,5.77,0,0.0331
2000-10-08,20.03,31.773000000000003,6.32,0,0.0383
2000-10-08,19.26,33.13,5.73,0,0.031
2000-10-08,20.53,30.91,5.5,0,0.0525
2000-10-08,19.41,32.99,5.68,0,0.033
2000-10-08,19.5,32.87,5.69,0,0.0341
2000-10-08,19.39,33.06,5.57,0,0.0333
2000-10-08,19.26,33.24,5.64,0,0.0314
2000-10-08,19.21,33.17,5.53,0,0.0314
2000-10-08,19.44,33.23,5.58,0,0.0337
2000-10-08,19.51,32.81,5.73,0,0.0341
2000-10-09,19.58,32.05,5.63,0,0.0362
2000-10-09,19.54,32.16,5.52,0,0.0362
2000-10-09,19.57,31.83,5.54,0,0.0368
2000-10-10,19.5,32.04,5.47,0,0.0361
2000-10-10,19.65,32.02,5.44,0,0.0382
2000-10-10,19.69,31.84,5.4,0,0.0391
2000-10-10,19.65,31.9,5.48,0,0.0381
2000-10-10,21.37,32.108000000000004,5.28,0,0.0696
2000-10-10,19.44,32.17,5.47,0,0.0352
2000-10-10,21.55,31.74,5.26,0,0.0748
2000-10-10,19.92,32.23,5.48,0,0.0414
2000-10-10,21.44,31.831,5.03,0,0.0744
2000-10-10,20.26,32.36,5.47,0,0.0464
2000-10-10,21.43,31.531999999999996,5.24,0,0.0725
2000-10-10,20.38,32.67,5.57,0,0.0472
2000-10-10,21.42,31.7,5.29,0,0.0714
2000-10-10,20.35,32.1,5.61,0,0.0471
2000-10-10,22.52,32.634,5.18,0,0.1013
2000-10-10,20.01,31.91,5.53,0,0.0427
2000-10-11,22.12,32.778,5.26,1,0.0877
2000-10-11,21.14,32.395,5.34,1,0.0635
2000-10-11,20.25,32.15,5.42,1,0.0468
2000-10-11,20.16,32.09,5.31,1,0.0462
2000-10-11,20.03,32.32,5.33,1,0.0438
2000-10-11,19.42,32.123000000000005,5.59,1,0.0344
2000-10-11,20.29,32.67,5.29,1,0.0477
2000-10-11,20.56,32.33,5.32,1,0.0525
2000-10-11,21.01,32.59,5.29,1,0.0609
2000-10-11,20.48,32.65,5.42,1,0.0499
2000-10-11,19.71,32.21,5.42,1,0.0389
2000-10-11,19.71,32.22,5.47,1,0.0386
2000-10-14,19.32,32.54,5.44,0,0.0336
2000-10-14,19.48,32.47,5.42,0,0.0357
2000-10-14,19.85,32.31,5.31,0,0.0414
2000-10-16,19.94,32.72,5.27,0,0.0424
2000-10-16,19.97,32.72,5.33,0,0.0425
2000-10-16,20.6,32.52,5.62,0,0.0506
2000-10-16,21.18,32.56,5.62,0,0.0614
2000-10-16,20.85,32.61,5.52,0,0.0558
2000-10-16,19.38,32.68,5.58,0,0.0335
2000-10-16,23.3,32.85,5.12,0,0.1298
2000-10-17,19.78,32.63,5.39,0,0.0396
2000-10-17,20.17,32.46,5.48,0,0.0448
2000-10-17,19.61,32.7,5.4,0,0.0372
2000-10-17,19.31,32.45,5.46,0,0.0335
2000-10-17,18.72,32.47,5.47,0,0.0273
2000-10-17,18.94,32.56,5.44,0,0.0295
2000-10-17,18.92,32.08,5.41,0,0.0298
2000-10-17,19.38,32.33,5.35,0,0.035
2000-10-17,19.37,32.39,5.33,0,0.0349
2000-10-17,19.45,32.25,5.29,0,0.0363
2000-10-17,19.31,32.5,5.09,0,0.0354
2000-10-17,20.06,31.377,5.27,0,0.0458
2000-10-17,19.23,32.77,5.03,0,0.0345
2000-10-17,22.43,31.886999999999997,5.27,0,0.099
2000-10-17,24.1,33.321,4.96,0,0.1671
2000-10-17,23.43,33.58,4.77,0,0.1392
2000-10-17,21.55,32.951,5.04,0,0.0749
2000-10-17,22.62,32.82,5.33,0,0.1019
2000-10-17,22.61,33.162,5.08,0,0.1043
2000-10-17,21.4,32.92,5.26,0,0.069
2000-10-17,19.26,32.446,4.98,0,0.0354
2000-10-17,20.94,32.39,5.37,0,0.0591
2000-10-17,19.72,32.345,5.18,0,0.0403
2000-10-17,21.64,32.92,4.97,0,0.0779
2000-10-17,20.56,31.708000000000002,5.46,0,0.0523
2000-10-18,20.61,31.625999999999998,5.41,0,0.0537
2000-10-18,19.88,31.659000000000002,5.44,0,0.0417
2000-10-18,19.97,31.363000000000003,5.62,0,0.0422
2000-10-18,24.03,33.88,5.14,0,0.1577
2000-10-18,23.3,33.516,5.1,0,0.1281
2000-10-18,24.19,33.596,5.3,0,0.1631
2000-10-18,24.47,33.472,4.95,0,0.1858
2000-10-18,23.58,33.427,4.89,0,0.1439
2000-10-18,23.83,33.582,4.84,0,0.1557
2000-10-20,19.24,32.965,5.2,0,0.0336
2000-10-20,19.02,31.745,5.47,0,0.0308
2000-10-20,19.25,31.025,5.52,0,0.0338
2000-10-20,19.73,32.255,5.25,0,0.0401
2000-10-20,20.21,32.834,5.19,0,0.0469
2000-10-20,19.23,32.595,5.25,0,0.0335
2000-10-20,21.49,32.897,5.23,0,0.0715
2000-10-20,23.18,33.211,4.81,0,0.1294
2000-10-22,22.44,33.658,4.99,0,0.0989
2000-10-22,23.73,33.646,4.74,0,0.1529
2000-10-28,22.92,33.474000000000004,4.88,0,0.1174
2000-10-28,22.36,33.478,4.95,0,0.0973
2000-10-28,24.02,33.68,4.98,0,0.1614
2000-10-28,23.61,33.644,4.98,0,0.1428
2000-10-28,23.72,33.399,4.82,0,0.1517
2000-10-29,23.56,33.367,4.88,0,0.1435
2000-10-29,23.56,33.367,4.78,0,0.1454
2000-10-29,23.01,33.946,4.94,0,0.1184
2000-10-29,22.85,33.567,4.9,0,0.1143
2000-10-29,22.51,33.448,4.98,0,0.1018
2000-10-29,21.39,32.951,5.17,0,0.0697
2000-10-29,19.46,31.511,5.39,0,0.0365
2000-10-29,19.11,31.506,5.47,0,0.032
2000-10-29,19.02,31.175,5.6,0,0.0307
2000-10-29,19.24,31.421999999999997,5.58,0,0.033
2000-10-29,19.18,31.596999999999998,5.52,0,0.0325
2000-10-29,20.28,32.616,5.28,0,0.0477
2000-10-29,19.42,32.077,5.54,0,0.0347
2000-10-29,20.19,32.336999999999996,5.42,0,0.0456
2000-10-29,20.71,32.853,5.48,0,0.0532
2000-10-29,22.44,33.102,5.27,0,0.0963
2000-10-29,21.53,33.149,5.77,0,0.0665
2000-10-30,20.35,32.717,5.62,0,0.0463
2000-10-30,16.13,32.477,5.58,0,0.0109
2000-10-30,16.13,32.461999999999996,5.41,0,0.0112
2000-10-30,17.7,31.353,5.57,0,0.0194
2000-10-30,18.29,31.326999999999998,5.71,0,0.0234
2000-11-12,24.11,34.14,4.66,0,0.171
2000-11-12,22.9,33.89,4.83,0,0.1163
2000-11-12,22.31,33.81,4.87,0,0.0961
2000-11-12,22.44,33.98,4.75,0,0.1015
2000-11-12,22.33,34.05,4.75,0,0.0978
2000-11-12,22.06,34.06,4.89,0,0.0878
2000-11-13,21.64,33.88,4.81,0,0.0778
2000-11-13,21.13,33.68,4.78,0,0.0664
2000-11-13,20.53,32.96,5.05,0,0.0532
2000-11-13,20.46,33.34,5.06,0,0.0514
2000-11-13,20.43,33.42,5.15,0,0.0501
2000-11-13,19.88,32.54,5.05,0,0.0432
2000-11-13,19.71,32.79,5.18,0,0.0397
2000-11-13,20.22,33.21,5.06,0,0.0476
2000-11-13,19.8,33.36,5.11,0,0.0408
2000-11-13,21.5,33.76,4.89,0,0.0737
2000-11-13,21.09,33.82,4.7,0,0.0661
2000-11-13,21.15,33.86,4.77,0,0.0667
2000-11-13,22.16,33.94,4.66,0,0.094
2000-11-13,22.17,33.84,4.89,0,0.0915
2000-11-14,22.44,33.79,5.04,0,0.0978
2000-11-14,22.44,33.79,5.04,0,0.0978
2000-11-14,22.71,34.01,3.87,0,0.1248
2000-11-14,22.02,33.95,5.01,0,0.0855
2000-11-14,22.09,33.97,4.81,0,0.0899
2000-11-14,20.54,33.82,4.93,0,0.0532
2000-11-14,20.3,33.76,5.15,0,0.0475
2000-11-14,20.19,33.77,4.99,0,0.0469
2000-11-14,19.78,33.56,4.87,0,0.0418
2000-11-14,19.78,33.56,4.87,0,0.0418
2000-11-14,19.11,32.76,5.1,0,0.0328
2000-11-14,19.24,32.55,5.15,0,0.0342
2000-12-02,12.47,32.375,6.0,0,0.0028
2000-12-02,12.82,32.574,5.92,0,0.0032
2000-12-02,12.72,32.497,5.94,0,0.0031
2000-12-02,14.29,32.738,6.04,0,0.0052
2000-12-02,13.5,32.614000000000004,5.76,0,0.0042
2000-12-03,13.65,32.836999999999996,5.86,0,0.0043
2000-12-03,12.11,32.974000000000004,5.64,0,0.0026
2000-12-03,12.12,32.96,5.69,0,0.0026
2000-12-06,15.05,33.343,5.22,0,0.0077
2000-12-06,12.72,33.55,6.12,0,0.0029
2000-12-06,16.21,33.49,5.06,0,0.0118
2000-12-06,13.17,33.59,6.29,0,0.0033
2000-12-06,16.88,33.41,5.11,0,0.0148
2000-12-06,13.17,33.58,5.82,0,0.0036
2000-12-06,12.24,33.41,5.93,0,0.0025
2000-12-06,18.64,33.88,5.16,0,0.0268
2000-12-06,19.19,33.574,5.15,0,0.0327
2000-12-06,11.68,33.44,6.07,0,0.002
2000-12-06,17.74,33.516,5.5,0,0.0188
2000-12-06,14.93,33.146,5.29,0,0.0073
2000-12-06,9.79,33.42,6.36,0,0.001
2000-12-06,14.53,33.152,5.51,0,0.0061
2000-12-06,14.81,32.859,5.51,0,0.0068
2000-12-06,10.01,33.44,6.31,0,0.0011
2000-12-06,14.86,33.039,5.36,0,0.0071
2000-12-06,15.16,33.296,5.27,0,0.0079
2000-12-06,19.06,33.532,5.11,0,0.0315
2000-12-07,19.79,33.782,5.28,0,0.0392
2000-12-07,19.65,34.218,5.17,0,0.0375
2000-12-07,13.54,33.74,5.69,0,0.0041
2000-12-07,20.19,34.213,4.91,0,0.0469
2000-12-07,12.44,33.64,5.65,0,0.0028
2000-12-07,19.09,33.821,4.99,0,0.0322
2000-12-07,11.59,33.56,6.08,0,0.002
2000-12-07,17.43,33.474000000000004,5.3,0,0.0174
2000-12-07,10.95,33.48,6.08,0,0.0016
2000-12-07,18.18,33.385,5.29,0,0.0227
2000-12-07,10.91,32.504,5.67,0,0.0017
2000-12-07,16.66,33.459,5.36,0,0.0132
2000-12-07,10.75,33.48,6.3,0,0.0014
2000-12-07,13.85,32.425,5.8,0,0.0047
2000-12-07,12.64,32.779,5.69,0,0.0031
2000-12-07,10.34,33.47,6.18,0,0.0012
2000-12-07,13.09,33.079,5.49,0,0.0037
2000-12-07,11.18,32.448,6.08,0,0.0017
2000-12-07,15.92,33.416,4.66,0,0.0114
2000-12-07,13.7,33.65,5.65,0,0.0044
2000-12-07,18.61,33.839,4.89,0,0.0277
2000-12-07,13.96,33.66,5.46,0,0.005
2000-12-07,11.76,32.439,5.97,0,0.0022
2000-12-07,19.25,33.798,5.45,0,0.0317
2000-12-07,13.77,33.63,5.32,0,0.0048
2000-12-07,14.01,33.68,5.29,0,0.0052
2000-12-07,11.56,32.452,6.27,0,0.0019
2000-12-07,12.76,33.31,6.11,0,0.003
2000-12-07,11.9,32.334,6.2,0,0.0022
2000-12-07,11.82,33.44,6.13,0,0.0021
2000-12-07,12.26,33.49,6.23,0,0.0024
2000-12-07,12.36,32.355,5.91,0,0.0027
2000-12-07,11.69,33.49,6.07,0,0.002
2000-12-07,14.2,33.83,5.63,0,0.0053
2000-12-07,12.45,32.33,6.0,0,0.0028
2000-12-08,16.97,33.88,5.68,0,0.0138
2000-12-08,12.31,32.316,6.03,0,0.0026
2000-12-08,11.55,32.25,6.11,0,0.002
2000-12-08,16.46,33.85,5.57,0,0.0118
2000-12-08,15.59,33.66,5.65,0,0.0086
2000-12-08,11.12,32.376999999999995,6.13,0,0.0017
2000-12-08,16.57,33.74,5.65,0,0.0121
2000-12-08,11.28,32.531,6.11,0,0.0018
2000-12-08,15.88,33.76,5.54,0,0.0097
2000-12-08,19.18,33.834,5.12,0,0.0325
2000-12-08,10.78,32.285,6.31,0,0.0015
2000-12-08,19.44,33.705999999999996,5.09,0,0.0358
2000-12-08,19.82,33.924,5.03,0,0.0409
2000-12-08,19.93,33.842,4.99,0,0.0428
2000-12-08,3.87,31.743000000000002,7.1,0,0.0001
2000-12-08,5.01,32.086,7.13,0,0.0002
2000-12-08,10.72,32.195,6.33,0,0.0014
2000-12-08,20.12,33.961999999999996,4.98,0,0.0456
2000-12-08,19.76,33.872,5.07,0,0.0399
2000-12-08,11.11,32.52,5.96,0,0.0017
2000-12-08,18.27,33.881,5.05,0,0.024
2000-12-08,10.52,32.226,6.3,0,0.0013
2000-12-08,19.78,33.81,5.14,0,0.0398
2000-12-08,16.03,33.79,5.2,0,0.0107
2000-12-08,11.03,32.093,6.38,0,0.0016
2000-12-08,19.88,33.744,5.08,0,0.0417
2000-12-08,19.43,33.803000000000004,5.05,0,0.0358
2000-12-08,15.42,33.72,5.31,0,0.0085
2000-12-08,11.3,32.189,6.2,0,0.0018
2000-12-08,19.21,33.749,5.02,0,0.0334
2000-12-08,11.96,32.279,6.04,0,0.0023
2000-12-08,15.64,33.7,5.41,0,0.0091
2000-12-09,19.27,33.809,5.1,0,0.0337
2000-12-09,15.21,33.75,5.34,0,0.0079
2000-12-09,17.99,33.565,5.11,0,0.0217
2000-12-09,11.22,32.378,6.23,0,0.0017
2000-12-09,11.97,32.372,6.12,0,0.0023
2000-12-09,17.93,34.12,5.29,0,0.0204
2000-12-09,17.81,33.358000000000004,5.09,0,0.0206
2000-12-09,11.07,32.266999999999996,6.24,0,0.0016
2000-12-09,16.6,34.05,5.26,0,0.0129
2000-12-09,15.59,34.03,5.4,0,0.0089
2000-12-09,16.62,33.349000000000004,5.21,0,0.0133
2000-12-09,15.07,33.69,5.41,0,0.0074
2000-12-09,9.26,31.826,6.26,0,0.0009
2000-12-09,16.06,33.81,5.44,0,0.0104
2000-12-09,16.74,33.388000000000005,5.11,0,0.0141
2000-12-09,16.59,33.398,5.14,0,0.0133
2000-12-09,15.43,32.912,5.44,0,0.0086
2000-12-09,10.37,31.432,6.3,0,0.0013
2000-12-09,14.56,33.84,5.19,0,0.0064
2000-12-09,14.77,33.85,5.16,0,0.0069
2000-12-09,14.46,32.614000000000004,5.78,0,0.0058
2000-12-09,15.4,33.99,5.06,0,0.0087
2000-12-09,15.37,33.035,5.62,0,0.0081
2000-12-09,18.62,33.976,5.52,0,0.0251
2000-12-09,19.08,33.976,5.37,0,0.0301
2000-12-09,18.93,33.968,5.38,0,0.0286
2000-12-13,17.37,33.412,5.15,0,0.0175
2000-12-13,15.29,32.948,5.41,0,0.0082
2000-12-13,13.42,32.641,5.7,0,0.0041
